ID,translation 1,translation 2,PoS,ar_hum,ar_txt,cy_hum,cy_txt,en_hum,en_txt,es_hum,es_txt,et_hum,et_txt,fi_hum,fi_txt,fr_hum,fr_txt,he_hum,he_txt,pl_hum,pl_txt,ru_hum,ru_txt,sw_hum,sw_txt,zh_hum,zh_txt
1490,know,comprehend,verbs,2.9,0.6853801608085632,2.2,0.4810388386249542,3.153846154,0.5639106631278992,2.9,0.47502803802490234,3.2,0.4182817041873932,3.5,0.5010067820549011,0.5,0.31990846991539,2,0.6930393576622009,3,0.5434072017669678,1.1,0.680478572845459,5.1,0.37868064641952515,3.818181818,0.5433780550956726
1491,take,possess,verbs,3.7,0.3567102551460266,1,0.14636662602424622,1.615384615,0.3772948980331421,2.2,0.14473947882652283,2,0.36941635608673096,1.3,0.4849552512168884,2.8,0.5068724155426025,1.8,0.5044013857841492,2.2,0.30557557940483093,2.8,0.38355016708374023,1.2,0.030572613701224327,0.363636364,0.20700642466545105
1492,adore,admire,verbs,3.2,0.34573206305503845,2.3,0.1483260989189148,2.538461538,0.6698897480964661,4,0.556853175163269,4.5,0.34675681591033936,4.3,0.533081591129303,4.4,0.4976024329662323,3.9,0.3146163523197174,3,0.4753705561161041,3.8,0.6049724221229553,0.8,0.09884850680828094,4.545454545,0.5314579606056213
1493,agree,please,verbs,3,0.3200796842575073,0.7,0.25575026869773865,0.692307692,0.3819945752620697,1.1,-0.025935299694538116,0.9,0.3439493775367737,0.9,0.28975099325180054,2.3,0.3335254490375519,1,0.4440537095069885,0.8,0.2285364270210266,1.3,0.4209495782852173,0.1,0.22585168480873108,2,0.0
1494,make,construct,verbs,3.7,0.49988722801208496,3.8,0.34539613127708435,4,0.4269421696662903,3.4,0.47705134749412537,2.8,0.421893835067749,2.6,0.4973283112049103,4.3,0.5500324368476868,2.6,0.46430060267448425,3.5,0.5609197616577148,3.1,0.5629025101661682,4.7,0.30298131704330444,2.454545455,0.3831964135169983
1495,elect,reject,verbs,0.3,0.3211687505245209,0,0.14623764157295227,0,0.40473267436027527,0.4,0.3842695951461792,0.9,0.39137718081474304,0,0.3983302712440491,1.1,0.3566203713417053,0.2,0.3678642511367798,0.4,0.4301685094833374,0.2,0.36456701159477234,0,0.10836300998926163,0,0.2705709636211395
1496,smash,shatter,verbs,2.9,0.6976686120033264,4.4,0.19881843030452728,3.769230769,0.5845879316329956,2.2,0.5053613781929016,1.5,0.4648105204105377,4.7,0.4218621850013733,4.9,0.6476454138755798,5.7,0.4424792528152466,5,0.5389881134033203,1.7,0.388545423746109,3.5,0.17941239476203918,3.909090909,0.680035412311554
1497,make,become,verbs,2.2,0.6942976117134094,0.1,0.027610590681433678,0.538461538,0.4752025306224823,0.4,0.4189106225967407,1.5,0.33286914229393005,0,0.33160701394081116,1.1,0.4617980122566223,0.7,0.4618991017341614,0.2,0.20711857080459595,0.8,0.49483808875083923,0.1,0.3059762418270111,2.272727273,0.361593633890152
1498,destroy,construct,verbs,0.9,0.6426041126251221,0.1,0.28829410672187805,0.076923077,0.4421413540840149,0.2,0.5457004308700562,0.1,0.33423689007759094,0.4,0.4424866735935211,1.9,0.6573063135147095,1,0.5446725487709045,0,0.5282543301582336,0,0.6926048994064331,0.1,0.1923883557319641,0.363636364,0.3363952338695526
1499,destroy,save,verbs,1,0.23025819659233093,0.1,0.17240820825099945,0,0.5050848722457886,0.1,0.5760672688484192,0.3,0.3903728127479553,0.4,0.5039659738540649,1.2,0.6692454218864441,0.6,0.507424533367157,0,0.6094863414764404,0,0.644623339176178,0,0.09705688059329987,0.181818182,0.18737824261188507
1500,let,allow,verbs,2.6,0.4774797558784485,1.9,0.28236493468284607,4.692307692,0.6747196316719055,5.1,0.5685805082321167,3.6,0.47297656536102295,3,0.3782537579536438,4.9,0.6020417809486389,4.9,0.6100796461105347,5.5,0.7693845629692078,5,0.6621602177619934,1,0.07302679121494293,3.454545455,0.5637203454971313
1501,rinse,wash,verbs,4.2,0.495519757270813,3,0.3293692171573639,3.769230769,0.7571455836296082,3.7,0.5825018286705017,3.3,0.5991718173027039,2.8,0.7061988115310669,4.7,0.6504655480384827,5.4,0.6081309914588928,3.5,0.6784453392028809,2.6,0.582830011844635,4.1,0.13504904508590698,4.636363636,0.5169458985328674
1502,give,know,verbs,0.5,0.3798430562019348,0,0.5227146744728088,0.076923077,0.4366498291492462,0.5,0.366983562707901,0,0.39738044142723083,0.3,0.484379380941391,0.6,0.3938709497451782,0,0.41457635164260864,0.2,0.3897322714328766,0.4,0.4738999605178833,0,0.12362591177225113,0,0.38507136702537537
1503,retire,withdraw,verbs,1.9,0.41068923473358154,0.4,0.14320386946201324,3.538461538,0.4603736698627472,3.6,0.6021570563316345,0,0.6052671670913696,2,0.42305994033813477,1.3,0.2222989946603775,3.3,0.47514525055885315,2,0.4472966492176056,4,0.558055579662323,0.4,0.11992502957582474,1.818181818,0.4074154496192932
1504,deal,sell,verbs,1.9,0.1769992560148239,0.8,0.32693368196487427,1.384615385,0.4201017916202545,0.9,-0.04722050577402115,3.5,0.33168497681617737,3.3,0.46456971764564514,0.8,0.4117230474948883,4,0.4626457095146179,5.3,0.6509745121002197,4.9,0.6454124450683594,0,0.21322320401668549,2.818181818,0.28657209873199463
1505,forget,learn,verbs,0.9,0.343185156583786,0.3,0.21621297299861908,0.076923077,0.5588105916976929,0.1,0.3669646978378296,0.5,0.2197084277868271,0.4,0.40182167291641235,1.5,0.4959281086921692,0.9,0.4517490863800049,0,0.32424676418304443,0.2,0.43282079696655273,0.3,0.11664970219135284,0,0.40544530749320984
1506,advise,recommend,verbs,5,0.7264434099197388,3.9,0.32166483998298645,4.538461538,0.6913829445838928,4.7,0.47822895646095276,4.7,0.19795337319374084,3.2,0.3845633566379547,5.8,0.5726319551467896,2.7,0.5536670088768005,3.4,0.2517652213573456,5,0.7783873677253723,4,0.2907688021659851,3.909090909,0.5454905033111572
1507,limp,walk,verbs,2.3,0.39013874530792236,0,0.27074605226516724,1.307692308,0.38952356576919556,0.9,0.497202605009079,2.3,0.4518029987812042,2.2,0.4335617423057556,3.3,0.5267587304115295,1.5,0.435662180185318,0.8,0.5718941688537598,0.9,0.4877370595932007,2.2,0.28581684827804565,2.545454545,0.38805311918258667
1508,hate,despise,verbs,4,0.47941720485687256,1.6,0.30852803587913513,5.307692308,0.8018983602523804,4.4,0.4653244912624359,4,0.5996185541152954,3,0.6058579683303833,4.8,0.6681298613548279,5.3,0.5398962497711182,4.7,0.49748045206069946,3.1,0.809705913066864,0.5,0.4101448953151703,3,0.5110791325569153
1509,think,decide,verbs,2.4,0.5901302099227905,1.9,0.27547675371170044,1.538461538,0.5611167550086975,1.6,0.3314652144908905,2.4,0.3697860538959503,1.9,0.5635243654251099,2.7,0.5985650420188904,0.9,0.6072323322296143,2.1,0.6282018423080444,1.8,0.49880796670913696,2,0.20929904282093048,0.454545455,0.39909806847572327
1510,reduce,shrink,verbs,3.3,0.3696885406970978,3,0.2062719613313675,4.153846154,0.4282209575176239,4.4,0.42936667799949646,2.6,0.3981105387210846,3.1,0.5337098836898804,5.2,0.5822625756263733,3.1,0.5189043879508972,3.4,0.2958065867424011,3.1,0.6250274181365967,3.5,0.38243821263313293,3.272727273,0.4367842972278595
1511,climb,hike,verbs,2.3,0.2761644423007965,2.9,0.33192768692970276,2.769230769,0.587914228439331,1.1,0.014796974137425423,1.8,0.3437616527080536,1.7,0.6144572496414185,2.6,0.4171549081802368,1.7,0.4443866014480591,0.9,0.34635892510414124,0.7,0.5027748346328735,0,0.2704941928386688,0.545454545,0.22800900042057037
1512,sip,gulp,verbs,3.2,0.3556382656097412,2.6,0.17651258409023285,2.153846154,0.6438990831375122,1.7,0.47802072763442993,2.3,0.2829659581184387,2,0.34033772349357605,2.2,0.32518237829208374,3.1,0.43699222803115845,0.9,0.5473608374595642,2.6,0.5703631043434143,0.1,0.21378649771213531,0.363636364,0.0
1513,acquire,obtain,verbs,3.5,0.4884653091430664,4.1,0.1392572522163391,5.307692308,0.744949460029602,4.8,0.49494531750679016,3.6,0.36174294352531433,0,0.41310223937034607,5.5,0.6463798880577087,2.9,0.604056715965271,4.4,0.5531343221664429,2.2,0.5790368318557739,0.3,0.0832887515425682,4.272727273,0.7091575860977173
1514,fall,hurt,verbs,0.4,0.1881696879863739,1.6,0.13587802648544312,0.307692308,0.32879671454429626,1.1,0.3393314480781555,1.5,0.4189754128456116,0.7,0.36648377776145935,1.6,0.4717850387096405,1.5,0.47455549240112305,0.3,0.3880126178264618,0.9,0.41781505942344666,0.5,0.24152958393096924,0.545454545,0.4001479744911194
1515,pinch,punch,verbs,2.3,0.3193301558494568,1.1,0.20198825001716614,0.538461538,0.4104697108268738,0.4,0.0,1.5,0.2774167060852051,1,0.46126559376716614,3,0.48725515604019165,0.5,0.3972814679145813,0.2,0.5793420672416687,0.7,0.4065523147583008,0.3,0.28677457571029663,0.363636364,0.0
1516,ask,pray,verbs,3,0.28152400255203247,1.4,0.2600538432598114,1.076923077,0.5281991362571716,1.5,0.48048022389411926,1.8,0.14650705456733704,1,0.38341236114501953,3.9,0.518782913684845,2.5,0.43084609508514404,0.1,0.34930986166000366,1.9,0.5779279470443726,0.5,0.10789698362350464,0.545454545,0.2715672552585602
1517,give,allow,verbs,2.8,0.4160001277923584,1.1,0.34442904591560364,0.307692308,0.6257375478744507,0.9,0.4906751215457916,2.4,0.40178143978118896,4.1,0.4859839677810669,1.4,0.6259276270866394,2.8,0.4947185814380646,1.7,0.42389369010925293,1.5,0.5796172618865967,0.8,0.2548215687274933,1,0.5054346919059753
1518,ignore,avoid,verbs,4.1,0.4627419412136078,3.1,0.29146358370780945,2.846153846,0.5787769556045532,3.3,0.35600563883781433,4.4,0.5029011964797974,3.5,0.5710605382919312,3.6,0.5306143760681152,1.7,0.6820942163467407,3.1,0.5663102269172668,3.7,0.5724053382873535,2.3,0.13277675211429596,0,0.45844772458076477
1519,leave,meet,verbs,0.4,0.3723289668560028,0.1,0.21495160460472107,0,0.32522234320640564,1.8,0.44447264075279236,0,0.3322868049144745,0,0.36815154552459717,0.7,0.44292151927948,0.7,0.38554269075393677,0,0.4824804663658142,0,0.3480530381202698,0,0.1498142033815384,0.363636364,0.5637312531471252
1520,assume,predict,verbs,3.5,0.3725627064704895,0.9,0.1990591138601303,1.230769231,0.4793137013912201,2.8,0.2787849009037018,3.2,0.30769971013069153,0.3,0.3873911201953888,2.9,0.49639058113098145,0.3,0.3383287191390991,3.4,0.5255404710769653,3.1,0.5641841888427734,2.1,0.1988028734922409,4.636363636,0.5088293552398682
1521,reap,gain,verbs,5.1,0.6479774117469788,0.3,0.11061417311429977,2.384615385,0.48732662200927734,0.8,0.08050578087568283,0.6,0.23616188764572144,0.6,0.24429289996623993,3.4,0.5138429403305054,2.3,0.3758305609226227,1.6,0.40889662504196167,2.4,0.4383968412876129,0.9,0.22456996142864227,2.545454545,0.2325608730316162
1522,desire,want,verbs,5.2,0.7492043375968933,4.6,0.4885345995426178,5.615384615,0.5873130559921265,4.6,0.4624325633049011,4.6,0.36294594407081604,4.8,0.4059930443763733,5.7,0.5637105107307434,4.1,0.5253714919090271,5.3,0.6833226084709167,5.6,0.6411071419715881,4.1,0.22724230587482452,4.181818182,0.32855308055877686
1523,offend,bother,verbs,3,0.3597274124622345,0.4,0.21210849285125732,1.846153846,0.494824081659317,1.5,0.2294229120016098,0.8,0.29528361558914185,1.1,0.5015190839767456,2.7,0.5177303552627563,1.8,0.48856672644615173,2,0.23612481355667114,0.5,0.5473534464836121,0.1,0.23439957201480865,1.909090909,0.35407117009162903
1524,contemplate,think,verbs,2.8,0.6085093021392822,4.2,0.3068850636482239,4.692307692,0.4330160319805145,2.5,0.38074442744255066,4.1,0.6743162274360657,5.6,0.7469473481178284,1.9,0.4821949899196625,4.9,0.5020295977592468,2.7,0.4211656153202057,4.8,0.812265157699585,5.5,0.2292054146528244,3.636363636,0.31460675597190857
1525,accept,recommend,verbs,0.7,0.39986637234687805,0.4,0.3379133939743042,0,0.2758655846118927,0.8,0.2701679468154907,0.5,0.2044135332107544,1.2,0.47905150055885315,1,0.3502582013607025,1.1,0.4995914697647095,0.4,0.43287500739097595,0.5,0.4753033220767975,0.5,0.132932648062706,0.272727273,0.21478594839572906
1526,pay,buy,verbs,3,0.4699958860874176,2.7,0.33924436569213867,1.307692308,0.5231208801269531,1,0.3516678214073181,2.4,0.46478286385536194,2.8,0.6410152912139893,4.2,0.5800553560256958,2.5,0.5329272150993347,2.3,0.5837261080741882,1.1,0.3567437529563904,2.5,0.30572009086608887,2.818181818,0.333557665348053
1527,blend,combine,verbs,5.1,0.549907922744751,3.4,0.31601202487945557,4.307692308,0.6042234301567078,4.3,0.41798216104507446,2.2,0.47980037331581116,3,0.571276843547821,5.1,0.5940417647361755,4.3,0.3734798729419708,4.6,0.5303160548210144,3.7,0.685030460357666,2.2,0.053964871913194656,1.636363636,0.3118795156478882
1528,send,receive,verbs,1.6,0.5834936499595642,0.1,0.38985222578048706,0.076923077,0.6662142276763916,0.6,0.5069462060928345,0.6,0.31667354702949524,0.4,0.6989384889602661,2.2,0.6803215146064758,0.9,0.5967167615890503,0.5,0.5731185674667358,0.1,0.5933180451393127,0.3,0.30762478709220886,0.636363636,0.5052724480628967
1529,create,imagine,verbs,2.1,0.3188052773475647,0.8,0.3083665668964386,1.384615385,0.3673231899738312,1.3,0.3238796889781952,1.7,0.059786535799503326,1,0.5138567090034485,4.2,0.5365166068077087,1.6,0.5052139163017273,2.4,0.382111519575119,0.5,0.5793682336807251,0,0.25022920966148376,0.727272727,0.16295002400875092
1530,achieve,succeed,verbs,4,0.3775356709957123,4.6,0.3389700949192047,3.307692308,0.5578984618186951,4.7,-0.031187038868665695,4,0.6203885674476624,3.6,0.522800862789154,4.4,0.4711382985115051,2.1,0.5385359525680542,3.4,0.07073169946670532,2.8,0.43813106417655945,2.8,0.13790298998355865,2,0.3921862542629242
1531,think,rationalize,verbs,1.3,0.5148548483848572,2.6,0.3627636432647705,3,0.42857620120048523,4.1,0.29707303643226624,2.2,0.4497876763343811,2.5,0.5438346862792969,3.9,0.4329128563404083,1.4,0.3906972110271454,0.2,0.4163176715373993,1.6,0.4225296080112457,5.8,0.3110305070877075,0.363636364,0.07535231113433838
1532,keep,give,verbs,0.7,0.3912975788116455,0.1,0.35142743587493896,0,0.5078198909759521,0.7,0.2944643199443817,0.5,0.3533901870250702,0.4,0.5848211050033569,1.9,0.6234745383262634,0.6,0.46579137444496155,0.2,0.5360296964645386,0.2,0.5147342681884766,0.2,0.26841241121292114,0.181818182,0.22234007716178894
1533,speak,hear,verbs,1.6,0.5261377096176147,0.7,0.37601807713508606,0.076923077,0.6319047808647156,0.7,0.4713378846645355,0.7,0.449102520942688,0.6,0.5053953528404236,1.9,0.7336779236793518,1,0.4907936155796051,0.8,0.6308807730674744,0.3,0.5631403923034668,0.4,0.2483590543270111,0.454545455,0.6241998672485352
1534,allow,disprove,verbs,0.7,0.1742984801530838,0,0.1604345291852951,0,0.26304495334625244,0.5,0.12510479986667633,0,0.22847096621990204,0.5,0.4025554358959198,0.5,0.3831959068775177,0.2,0.22472694516181946,0,0.42136135697364807,0.1,0.4055103659629822,0,0.07161825150251389,0,0.36965373158454895
1535,satisfy,please,verbs,3.3,0.4064641296863556,3.4,0.2629426121711731,3.307692308,0.3100490868091583,5,0.6100913882255554,3.1,0.11750531196594238,2.6,0.6158832311630249,4.8,0.3501303195953369,3.1,0.41732239723205566,4.9,0.6727271676063538,2.5,0.5349915623664856,1.4,0.1142728179693222,4.454545455,0.0
1536,go,allow,verbs,0.5,0.33994486927986145,0,0.30252566933631897,0.076923077,0.3235909938812256,0.4,0.2824248671531677,0.5,0.36559972167015076,0.5,0.39227917790412903,0.4,0.5136232376098633,0.1,0.4618075489997864,0.2,0.41495224833488464,0.2,0.40007713437080383,0,0.16795209050178528,0,0.21961458027362823
1537,drink,sip,verbs,4,0.48774483799934387,2.1,0.10675854235887527,2.538461538,0.6825545430183411,3.1,0.5287055969238281,4.7,0.566276490688324,3.9,0.6535646319389343,4.9,0.6225154995918274,4.9,0.6388542652130127,3.6,0.6466038823127747,2.1,0.6411352157592773,4.2,0.6412535905838013,1.727272727,0.5459142923355103
1538,control,stop,verbs,0.4,0.1984388828277588,0.3,0.13843780755996704,0.538461538,0.3280160129070282,1,0.533310055732727,0.7,0.35404354333877563,0.3,0.34837979078292847,2.6,0.5540639162063599,0.6,0.45404714345932007,0.5,0.528533935546875,0.5,0.6337862014770508,0.9,0.1284455955028534,0.272727273,0.36062031984329224
1539,begin,originate,verbs,3,0.39708009362220764,3.7,0.2608395218849182,4.307692308,0.3637517988681793,4,0.25959089398384094,1.7,0.33139991760253906,0.5,0.4410896301269531,0.7,0.30611321330070496,1.7,0.4378089904785156,3.4,0.5574188232421875,0.6,0.46396738290786743,0.7,0.24616457521915436,3.909090909,0.20010694861412048
1540,succeed,try,verbs,2.1,0.649188756942749,0.9,0.4797617197036743,0.769230769,0.4101720154285431,0.5,0.08129839599132538,1.4,0.14201827347278595,0.9,0.575287401676178,2.3,0.5433303713798523,1.7,0.5687791109085083,0.1,0.05012314021587372,0.3,0.3806091845035553,0.9,0.15519718825817108,0.272727273,0.48932549357414246
1541,fight,disagree,verbs,1.7,0.24604611098766327,0.9,0.14804738759994507,1.769230769,0.273065984249115,1,0.238742396235466,1.8,0.40578755736351013,1.1,0.43733707070350647,3.6,0.4367428421974182,1.5,0.3847947418689728,2,0.12321538478136063,0.5,0.2979205250740051,0.2,0.13971836864948273,0,0.09820400178432465
1542,enter,owe,verbs,0.2,0.17424063384532928,0.2,0.4725312888622284,0,0.17502892017364502,0,0.13607066869735718,0.1,0.41085076332092285,0,0.5775542259216309,0.3,0.3723490238189697,0,0.21834160387516022,0,0.008510293439030647,0,0.19667206704616547,0,0.1437428593635559,0,0.09055233746767044
1543,join,marry,verbs,1.4,0.2796245515346527,2.6,0.28138574957847595,2.923076923,0.38646653294563293,2.4,0.3773665130138397,1.9,0.3705351948738098,1.1,0.2864473760128021,3.7,0.3590613603591919,0.5,0.3691744804382324,2.1,0.2849637567996979,0.6,0.36439621448516846,0.2,0.07600034028291702,0.272727273,0.2554969787597656
1544,reduce,restrict,verbs,1.2,0.40499135851860046,3.4,0.25661441683769226,2.076923077,0.5336383581161499,2.2,0.5832681655883789,3.7,0.40944087505340576,3.5,0.6086534261703491,5.1,0.6498030424118042,1.7,0.6028574705123901,4.4,0.7160579562187195,2.5,0.5153061151504517,0,0.282403826713562,2.454545455,0.3905166685581207
1545,create,build,verbs,2.8,0.34176310896873474,1.9,0.4112367033958435,3.692307692,0.6565360426902771,4,0.6912429928779602,3.5,0.22257159650325775,3.5,0.7461049556732178,5,0.6826760768890381,4.1,0.5661108493804932,4.3,0.7630404233932495,3.3,0.6629948616027832,4.2,0.18314650654792786,4.636363636,0.5856993794441223
1546,win,succeed,verbs,4.4,0.5259762406349182,4.1,0.39306917786598206,3.076923077,0.43492794036865234,3.1,0.05435224995017052,4.2,0.24648380279541016,3.3,0.522479772567749,4.6,0.5350679755210876,2.2,0.5423749685287476,2.6,0.026099437847733498,1.7,0.5428870320320129,5,0.26067718863487244,3.727272727,0.2866804301738739
1547,start,begin,verbs,4.2,0.49507302045822144,5.8,0.4394592344760895,5.076923077,0.7843170166015625,5.9,0.6747258901596069,4.2,0.40793031454086304,5.6,0.6141830682754517,5.9,0.8204286098480225,5.4,0.6901106238365173,4.6,0.4754992425441742,1.8,0.5007337927818298,2,0.20020495355129242,4.363636364,0.3504526913166046
1548,surprise,celebrate,verbs,1.6,0.4805789887905121,0,0.1712706983089447,0.384615385,0.3730317950248718,1,0.32772794365882874,0.7,0.17044198513031006,0,0.2408488541841507,1,0.40640416741371155,1.3,0.4505259394645691,0.4,0.3608042299747467,0.2,0.35288602113723755,0,0.1295246183872223,0.454545455,0.0
1549,absorb,learn,verbs,0.6,0.23085317015647888,0.7,0.22753167152404785,1.846153846,0.4180294871330261,1.6,0.2210836261510849,0.9,0.17116127908229828,2.1,0.3736482262611389,2.6,0.3741202652454376,1.8,0.3776749074459076,0.9,0.18237802386283875,0.3,0.3589846193790436,0,0.14265592396259308,2.909090909,0.3260197639465332
1550,appoint,elect,verbs,4,0.48679494857788086,3.2,0.3332841694355011,3.538461538,0.579102098941803,3.2,0.4949016571044922,2.2,0.501514732837677,3.2,0.5566074848175049,5.5,0.5260184407234192,1.7,0.4568422734737396,1.1,0.39944225549697876,0.8,0.6079405546188354,5.4,0.2708004415035248,0.636363636,0.3844955861568451
1551,drift,flow,verbs,2,0.17131321132183075,3.1,0.2771855592727661,1.692307692,0.3905807137489319,0.5,0.30698704719543457,1.7,0.22779053449630737,3.2,0.44704732298851013,2.4,0.4773853123188019,3.1,0.4747101664543152,3.2,0.626763105392456,1,0.3715510368347168,0.2,0.2747172713279724,2,0.24896156787872314
1552,take,steal,verbs,2.9,0.4531613886356354,2.4,0.23531588912010193,2.076923077,0.42663994431495667,1,0.27472731471061707,2,0.29231616854667664,1.9,0.5344547629356384,3.3,0.4572821855545044,2.3,0.5197253823280334,1.2,0.4000220000743866,0.5,0.4682674705982208,1.1,0.22499026358127594,1,0.44059184193611145
1553,occur,happen,verbs,2.9,0.5624005794525146,0.4,0.32507139444351196,5.538461538,0.7244935631752014,4.8,0.8057858943939209,1.4,0.32614782452583313,0.8,0.5648548603057861,5.8,0.32077234983444214,5,0.7326023578643799,4,0.904163658618927,2.7,0.682590126991272,5.1,0.2817542552947998,2.454545455,0.7078967690467834
1554,replace,restore,verbs,1,0.22316767275333405,0.1,0.15282276272773743,2.769230769,0.5315346121788025,2.4,0.5039050579071045,0.6,0.22714325785636902,1.1,0.5420591831207275,2.9,0.5262371897697449,2.7,0.5527635216712952,1.3,0.5723241567611694,1.3,0.6075176000595093,0.2,0.18564091622829437,0,0.31143197417259216
1555,vanish,disappear,verbs,5.3,0.7286471128463745,5.3,0.2378784716129303,5.230769231,0.8982890844345093,5.3,0.5376014113426208,5.1,0.2864059507846832,5.3,0.6699026823043823,5.5,0.2798518240451813,4.7,0.5657699108123779,4.5,0.6708699464797974,5.2,0.7385154962539673,5.5,0.2598445415496826,3.545454545,0.7242868542671204
1556,bake,fry,verbs,2.7,0.32030612230300903,1.3,0.2992352843284607,1.307692308,0.4629313051700592,1.4,0.4017408788204193,3.3,0.5758960843086243,3,0.5460175275802612,4.4,0.6415372490882874,2.1,0.5886512398719788,2.7,0.45580625534057617,1.4,0.45814403891563416,1.7,0.3259654641151428,1,0.3549937903881073
1557,catch,release,verbs,1.3,0.34583598375320435,1.1,0.25227653980255127,0.076923077,0.30832773447036743,0.4,0.17204606533050537,0.8,0.11405172944068909,0.4,0.4901883602142334,0.4,0.37595313787460327,1,0.46582725644111633,0,0.427871972322464,0.1,0.4876416027545929,0,0.1741476207971573,0.272727273,0.5155303478240967
1558,scribble,write,verbs,2.6,0.3702625036239624,3.1,0.317915141582489,2.307692308,0.576018214225769,1.4,0.6094154119491577,2.5,0.23030304908752441,3.3,0.7089164853096008,4.8,0.6211838126182556,2.9,0.5553250312805176,2.7,0.6186653971672058,2.1,0.4477572441101074,2.4,0.2250930666923523,3.363636364,0.0
1559,borrow,sell,verbs,1.5,0.43200141191482544,0.3,0.1946064829826355,0.076923077,0.47966721653938293,0.4,-0.12559381127357483,0.6,0.42946338653564453,0.3,0.5645321011543274,1.2,0.4416046440601349,1.4,0.5525415539741516,0,0.5957894921302795,0.1,0.4056893289089203,0,0.13460245728492737,0.545454545,0.33321085572242737
1560,compare,analyze,verbs,2.6,0.3206302523612976,2.1,0.11450260877609253,2.538461538,0.5796118378639221,2.7,0.6042211651802063,3.3,0.49915874004364014,2.1,0.6366152763366699,3.5,0.5911182165145874,2,0.4523603916168213,4.2,0.6414645314216614,3.2,0.6456126570701599,0.3,0.14692309498786926,2.727272727,0.27081552147865295
1561,smother,overwhelm,verbs,0.2,0.20648308098316193,2.8,0.21070308983325958,3.615384615,0.5399694442749023,1.6,0.35294610261917114,2.1,0.14300988614559174,2.2,0.4730585217475891,2.7,0.5301851630210876,0.5,0.34411948919296265,1.1,0.3094789385795593,0.7,0.4817603826522827,0,0.07720105350017548,0.090909091,0.09346755594015121
1562,arrive,leave,verbs,0.1,0.43248099088668823,0.1,0.3819149434566498,0.076923077,0.536867618560791,0.4,0.32912805676460266,0.8,0.44253286719322205,0.3,0.4083794057369232,0.4,0.44365450739860535,0.9,0.43689268827438354,0,0.47233161330223083,0,0.5463428497314453,0.1,0.213480144739151,0.272727273,0.6735693216323853
1563,keep,protect,verbs,2.4,0.3641161024570465,1.2,0.32394805550575256,1,0.531682550907135,1.8,0.4083620011806488,3.2,0.3904799818992615,0.7,0.47137588262557983,4.4,0.6078596711158752,4.6,0.6605762243270874,1.7,0.606099545955658,1.9,0.46340876817703247,0.2,0.24677108228206635,0.272727273,0.28480684757232666
1564,unite,tie,verbs,2.8,0.14922450482845306,2.8,0.15415820479393005,0.923076923,0.33690139651298523,1.2,0.1467665284872055,3.4,0.4308500587940216,2.8,0.600750744342804,4.2,0.5009849071502686,2.9,0.3662233352661133,3.9,0.4635673761367798,3.4,0.6829115152359009,0.3,0.1671854853630066,0,0.25274407863616943
1565,tease,hurt,verbs,2.1,0.3181684613227844,0.8,0.23609305918216705,0.615384615,0.3477783799171448,1.8,0.46963414549827576,2.7,0.3677171468734741,0.3,0.38479965925216675,2.1,0.524959146976471,2.2,0.3494814932346344,2.9,0.4575842320919037,2.5,0.6852136850357056,0,0.014590298756957054,0.636363636,0.41550296545028687
1566,awake,snore,verbs,1.8,0.3057751953601837,0.1,0.3933829963207245,0.076923077,0.4930182099342346,0.2,0.3271140456199646,1,0.24630948901176453,0.3,0.3501957952976227,1.4,0.5311352610588074,0.9,0.4631415903568268,0.1,0.1996103972196579,0.3,0.47841763496398926,0.1,0.23129862546920776,0.363636364,0.2841857075691223
1567,despise,charge,verbs,1.4,0.2884071469306946,0,0.09444312006235123,0,0.21249701082706451,0.6,0.38537219166755676,0,0.30020031332969666,0,0.23536165058612823,1.6,0.5454733371734619,0.8,0.32737308740615845,0.2,0.3507465124130249,0.3,0.5733471512794495,0.6,0.2776744067668915,0,0.2658340632915497
1568,shut,vomit,verbs,0,0.237944096326828,0,0.13745152950286865,0,0.2499513179063797,0,0.22404441237449646,0,0.2070983648300171,0,0.39045602083206177,0.1,0.30247798562049866,0.1,0.31242313981056213,0,0.3307400941848755,0,0.17795328795909882,0,0.016962753608822823,0,0.24506649374961853
1569,hold,hug,verbs,3.3,0.4054437577724457,2,0.16666461527347565,2,0.2938438653945923,1.1,0.32958900928497314,2.3,0.2895592153072357,1.6,0.46503540873527527,3.6,0.4163348972797394,1.7,0.3663545250892639,1,0.34767627716064453,0.4,0.4750097095966339,2.8,0.22693754732608795,0,0.22816720604896545
1570,involve,include,verbs,4.2,0.4129771888256073,0.3,0.20697037875652313,3.692307692,0.6220345497131348,3.3,0.4396277070045471,1.7,0.8165936470031738,5.7,0.5724912285804749,4.8,0.5770138502120972,2.7,0.34814926981925964,1,0.40751883387565613,2.9,0.681425929069519,2.9,0.6319994330406189,5.272727273,0.7929732799530029
1571,carry,bring,verbs,0.6,0.3687627911567688,1.9,0.2540407180786133,2,0.5855854749679565,0.7,0.6724879145622253,2.1,0.30461567640304565,1.8,0.5099974274635315,3.8,0.5464040637016296,2,0.4139658510684967,2.3,0.6093014478683472,2.2,0.5998786091804504,2.3,0.2378510981798172,3,0.4359407126903534
